age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
2.786704845300000161e+05,5.519999999999999574e+00,9.999999999999996669e-01,5.192354300210649143e+00,9.999999999999996669e-01,1.939759380733425131e-01,0.000000000000000000e+00,9.540000203855123928e+00
2.806704845300000161e+05,5.504802942234611862e+00,9.999999999999996669e-01,5.179375931504676345e+00,9.999999999999996669e-01,1.940019404743029141e-01,0.000000000000000000e+00,9.495650320505557573e+00
2.826704845300000161e+05,5.487375762362897369e+00,9.999999999999996669e-01,5.165995401934358355e+00,9.999999999999996669e-01,1.940288652064598718e-01,0.000000000000000000e+00,9.450144125574757581e+00
2.846704845300000161e+05,5.470071452692468306e+00,9.999999999999996669e-01,5.152233346168655359e+00,9.999999999999996669e-01,1.940564640195700519e-01,0.000000000000000000e+00,9.403288273800084696e+00
2.866704845300000161e+05,5.452888292755522670e+00,9.999999999999996669e-01,5.138081610002490862e+00,9.999999999999996669e-01,1.940850123445604369e-01,0.000000000000000000e+00,9.355306960520055171e+00
2.886704845300000161e+05,5.435824597968974103e+00,9.999999999999996669e-01,5.123509026252008880e+00,9.999999999999996669e-01,1.941145124464880023e-01,0.000000000000000000e+00,9.305941606831410695e+00
2.906704845300000161e+05,5.418878718643399317e+00,9.999999999999996669e-01,5.108514462388727750e+00,9.999999999999996669e-01,1.941446934245395495e-01,0.000000000000000000e+00,9.255157308206300115e+00
2.926704845300000161e+05,5.402049039025921928e+00,9.999999999999996669e-01,5.093100183469612574e+00,9.999999999999996669e-01,1.941758658180252894e-01,0.000000000000000000e+00,9.203227004009148615e+00
2.946704845300000161e+05,5.385333976375747511e+00,9.999999999999996669e-01,5.077271852137080543e+00,9.999999999999996669e-01,1.942080092414323889e-01,0.000000000000000000e+00,9.150199710072707049e+00
2.966704845300000161e+05,5.368731980070900356e+00,9.999999999999996669e-01,5.061006115653807313e+00,9.999999999999996669e-01,1.942410965140772827e-01,0.000000000000000000e+00,9.095790550182336176e+00
2.986704845300000161e+05,5.352241530745015297e+00,9.999999999999996669e-01,5.044288568257490724e+00,9.999999999999996669e-01,1.942751514190581563e-01,0.000000000000000000e+00,9.039703458741985997e+00
3.006704845300000161e+05,5.335861139452942048e+00,9.999999999999996669e-01,5.027134385829801211e+00,9.999999999999996669e-01,1.943101331853495650e-01,0.000000000000000000e+00,8.982271172619988420e+00
3.026704845300000161e+05,5.319589346863952350e+00,9.999999999999996669e-01,5.009561688826472903e+00,9.999999999999996669e-01,1.943459942467552770e-01,0.000000000000000000e+00,8.923568212190534865e+00
3.046704845300000161e+05,5.303424722481591580e+00,9.999999999999996669e-01,4.991564905207365399e+00,9.999999999999996669e-01,1.943830043715598921e-01,0.000000000000000000e+00,8.864054655824592288e+00
3.066704845300000161e+05,5.287365863888973117e+00,9.999999999999996669e-01,4.973141181000701572e+00,9.999999999999996669e-01,1.944205141679312687e-01,0.000000000000000000e+00,8.802754082765178012e+00
3.086704845300000161e+05,5.271411396018698348e+00,9.999999999999996669e-01,4.954322566762552782e+00,9.999999999999996669e-01,1.944590461845115137e-01,0.000000000000000000e+00,8.740741760855282649e+00
3.106704845300000161e+05,5.255559970446243234e+00,9.999999999999996669e-01,4.935143604611655022e+00,9.999999999999996669e-01,1.944985279394776390e-01,0.000000000000000000e+00,8.677639063172437162e+00
3.126704845300000161e+05,5.239810264706118659e+00,9.999999999999996669e-01,5.032332555663773910e+00,1.026637069922308410e+00,1.997506915218917323e-01,-5.212075471698116372e-03,8.613220231488821099e+00
3.146704845300000161e+05,5.224160981629756506e+00,9.999999999999996669e-01,5.104349135880767108e+00,1.047724750277469141e+00,2.039189182087929320e-01,-9.339367369589346435e-03,8.548304718113659106e+00
3.166704845300000161e+05,5.208610848704424257e+00,9.999999999999996669e-01,5.152267842986249846e+00,1.063489546762101057e+00,2.070475421866859733e-01,-1.242597408774830797e-02,8.482180570341341763e+00
3.186704845300000161e+05,5.193158617452285242e+00,9.999999999999996669e-01,5.177246143740513951e+00,1.074157965072821241e+00,2.091803139368954290e-01,-1.451600308047747319e-02,8.415058506421434714e+00
3.206704845300000161e+05,5.177803062828902014e+00,9.999999999999996669e-01,5.180412376271262609e+00,1.079956510906249001e+00,2.103612548415592087e-01,-1.565357086230718953e-02,8.347245894584247594e+00
3.226704845300000161e+05,5.162542982640428768e+00,9.999999999999996669e-01,5.162892387143536155e+00,1.081111689959002309e+00,2.106343908129288678e-01,-1.588280300799565364e-02,8.278587555777026097e+00
3.246704845300000161e+05,5.147377196978821345e+00,9.999999999999996669e-01,5.125809531359712068e+00,1.077850007927699139e+00,2.100437522933701062e-01,-1.524783415252893917e-02,8.209691771048039044e+00
3.266704845300000161e+05,5.132304547674392481e+00,9.999999999999996669e-01,5.070252259394322891e+00,1.070397970508957908e+00,2.086336983850143323e-01,-1.379280799112097937e-02,8.140504926498898897e+00
3.286704845300000161e+05,5.117323897765045260e+00,9.999999999999996669e-01,4.997332940723458350e+00,1.058982083399397256e+00,2.064480044848127638e-01,-1.156161090851435223e-02,8.071306711363789077e+00
3.306704845300000161e+05,5.102434130981637672e+00,9.999999999999996669e-01,4.908128813789665479e+00,1.043828852295634713e+00,2.035310410201816023e-01,-8.598726584973615666e-03,8.001599447326098513e+00
3.326704845300000161e+05,5.087634151248870751e+00,9.999999999999996669e-01,4.803740809531358735e+00,1.025164782894289583e+00,1.999265947133569976e-01,-4.948323631339332507e-03,7.931663752293368397e+00
3.346704845300000161e+05,5.072922882201087447e+00,9.999999999999996669e-01,4.685266914312894215e+00,1.003216380891979176e+00,1.956790473170400002e-01,-6.543133479807055654e-04,7.861761625404876774e+00
3.366704845300000161e+05,5.058299266712558584e+00,9.999999999999996669e-01,4.553802169924573207e+00,9.782101519853223515e-01,1.908325210084033108e-01,4.238795669211075506e-03,7.792053795102943603e+00
3.386704845300000161e+05,5.043762266441618181e+00,9.999999999999996669e-01,4.410406260617453000e+00,9.503726018709367507e-01,1.854308206301387985e-01,9.686809893768820456e-03,7.722610206346687711e+00
3.406704845300000161e+05,5.029310861388275988e+00,9.999999999999996669e-01,4.256162336632764998e+00,9.199302362454414572e-01,1.795183460554032606e-01,1.564579310969670123e-02,7.653235611225620794e+00
3.426704845300000161e+05,5.014944049464754805e+00,9.999999999999996669e-01,4.092117964166797961e+00,8.871095608054541115e-01,1.731392375818251450e-01,2.207121180547690076e-02,7.584725180638291597e+00
3.446704845300000161e+05,5.000660846078482713e+00,9.999999999999996669e-01,3.919343948900313457e+00,8.521370812475932421e-01,1.663376423022038808e-01,2.891911390971481713e-02,7.517012072753629148e+00
3.466704845300000161e+05,4.986460283727238263e+00,9.999999999999996669e-01,3.738875285963441542e+00,8.152393032684771557e-01,1.591577141045096844e-01,3.614521642619310249e-02,7.449786405128086209e+00
3.486704845300000161e+05,4.972341411605860628e+00,9.999999999999996669e-01,3.551769983465082881e+00,7.766427325647238256e-01,1.516439378015356776e-01,4.370496319282429071e-02,7.383107816711587112e+00
3.506704845300000161e+05,4.958303295224246732e+00,9.999999999999996669e-01,3.359082425422998952e+00,7.365738748329518915e-01,1.438402167659516284e-01,5.155437948764410305e-02,7.317091145892316462e+00
3.526704845300000161e+05,4.944345016036194806e+00,9.999999999999996669e-01,3.161830958798612645e+00,6.952592357697795489e-01,1.357907275362975064e-01,5.964915966386552526e-02,7.251730231715324493e+00
3.546704845300000161e+05,4.930465671078766654e+00,9.999999999999996669e-01,2.961056717026432583e+00,6.529253210718248823e-01,1.275399775759359922e-01,6.794499127953067263e-02,7.187534666696865138e+00
3.566704845300000161e+05,4.916664372621753820e+00,9.999999999999996669e-01,2.757796982944119790e+00,6.097986364357061984e-01,1.191322170377584755e-01,7.639728872681146588e-02,7.124443203696571025e+00
3.586704845300000161e+05,4.902940247826975018e+00,9.999999999999996669e-01,2.553020362862125303e+00,5.661056875580419145e-01,1.106113810052322399e-01,8.496204783800311022e-02,7.062312238102786743e+00
3.606704845300000161e+05,4.889292438417024655e+00,9.999999999999996669e-01,2.347776846587691146e+00,5.220729801354502264e-01,1.020220018573466808e-01,9.359493352057800253e-02,7.001605155269653658e+00
3.626704845300000161e+05,4.875720100353206909e+00,9.999999999999996669e-01,2.143053296790413675e+00,4.779270198645494960e-01,9.340835466261972198e-02,1.022516038868377247e-01,6.941959455480303909e+00
3.646704845300000161e+05,4.862222403522292957e+00,9.999999999999996669e-01,1.939826496636389619e+00,4.338943124419577524e-01,8.481472354979725792e-02,1.108877102539128634e-01,6.883256744207114863e+00
3.666704845300000161e+05,4.848798531431864234e+00,9.999999999999996669e-01,1.739095336247705958e+00,3.902013635642935241e-01,7.628540170785293173e-02,1.194588971437631347e-01,6.825837776620080177e+00
3.686704845300000161e+05,4.835447680913952162e+00,9.999999999999996669e-01,1.541854175632516366e+00,3.470746789281749511e-01,6.786469138598832940e-02,1.279208022831773983e-01,6.769662710367164493e+00
3.706704845300000161e+05,4.822169061836659942e+00,9.999999999999996669e-01,1.349060431719857123e+00,3.047407642302202846e-01,5.959722802328476510e-02,1.362290566037735462e-01,6.714248907110012432e+00
3.726704845300000161e+05,4.808961896823586990e+00,9.999999999999996669e-01,1.161660988923870708e+00,2.634261251670478865e-01,5.152706788375725766e-02,1.443392842419986277e-01,6.660131554508595286e+00
3.746704845300000161e+05,4.795825420980717624e+00,9.999999999999996669e-01,9.806567985684836453e-01,2.233572674352758691e-01,4.369854266234793339e-02,1.522071025391288357e-01,6.607020815873518416e+00
3.766704845300000161e+05,4.782758881630624792e+00,9.999999999999996669e-01,8.069850053228835307e-01,1.847606967315227333e-01,3.615631724387866064e-02,1.597883884119685183e-01,6.555176108179119332e+00
3.786704845300000161e+05,4.769761538053678862e+00,9.999999999999996669e-01,6.416044078008558138e-01,1.478629187524065081e-01,2.894480146775689489e-02,1.670384237468572342e-01,6.504253550476793322e+00
3.806704845300000161e+05,4.756832661236072290e+00,9.999999999999996669e-01,4.854364085256741013e-01,1.128904391945456664e-01,2.210809236902306490e-02,1.739128077646152626e-01,6.454516659493984676e+00
3.826704845300000161e+05,4.743971533624477210e+00,9.999999999999996669e-01,3.394562504246978474e-01,8.006976375455834849e-02,1.569088654329654775e-02,1.803671328908921512e-01,6.405681782146819714e+00
3.846704845300000161e+05,4.731177448887068593e+00,9.999999999999996669e-01,2.046075562300388728e-01,4.962739812906288850e-02,9.737625540782338801e-03,1.863572511268657972e-01,6.357705746449521911e+00
3.866704845300000161e+05,4.718449711680744230e+00,9.999999999999996669e-01,8.179655258329721068e-02,2.178984801467751670e-02,4.292762236970250160e-03,1.918384194432489476e-01,6.310632879566919762e+00
3.886704845300000161e+05,4.705787637424373671e+00,9.999999999999996669e-01,-2.804910643502706025e-02,-3.216380891979481182e-03,-5.995632970169284190e-04,1.967662121452354307e-01,6.264501755419146889e+00
3.906704845300000161e+05,4.693190552077845190e+00,9.999999999999996669e-01,-1.239745634102699251e-01,-2.516478289428984022e-02,-4.894611429477460640e-03,2.010961967428480379e-01,6.219400099662505177e+00
3.926704845300000161e+05,4.680657791926749134e+00,9.999999999999996669e-01,-2.050889940882014428e-01,-4.382885229563528162e-02,-8.547897574123997089e-03,2.047842003216380491e-01,6.174891345217330851e+00
3.946704845300000161e+05,4.668188703372554649e+00,9.999999999999996669e-01,-2.704477338105054640e-01,-5.898208339939753353e-02,-1.151492581938436469e-02,2.077854549366915937e-01,6.131275906589049640e+00
3.966704845300000161e+05,4.655782642728065746e+00,9.999999999999996669e-01,-3.191701510792998020e-01,-7.039797050895833797e-02,-1.375151305805341617e-02,2.100557763482751306e-01,6.088381662098800717e+00
3.986704845300000161e+05,4.643438976018053665e+00,9.999999999999996669e-01,-3.503217739926159924e-01,-7.785000792769943001e-02,-1.521287662234705601e-02,2.115503852861899126e-01,6.046094498176627141e+00
4.006704845300000161e+05,4.631157078784817749e+00,9.999999999999996669e-01,-3.629673378785477356e-01,-8.111168995900248924e-02,-1.585448888989558769e-02,2.122250861854175219e-01,6.004591587578426370e+00
4.026704845300000161e+05,4.618936335898658818e+00,9.999999999999996669e-01,-3.562353847199257739e-01,-7.995651090624930624e-02,-1.563213504269632750e-02,2.120350884504744737e-01,5.963820833993973558e+00
4.046704845300000161e+05,4.606776141372987077e+00,9.999999999999996669e-01,-3.292003895897981924e-01,-7.415796507282158834e-02,-1.450100070216766082e-02,2.109361851910575292e-01,5.923668712768124678e+00
4.066704845300000161e+05,4.594675898184044094e+00,9.999999999999996669e-01,-2.809682212507644827e-01,-6.348954676210107062e-02,-1.241685066479421978e-02,2.088835744863982713e-01,5.884013092029263703e+00
4.086704845300000161e+05,4.582635018094993740e+00,9.999999999999996669e-01,-2.106170921198668722e-01,-4.772475027746948817e-02,-9.334850166481688249e-03,2.058330381209086679e-01,5.845237853632017533e+00
4.106704845300000161e+05,4.570652921484319897e+00,9.999999999999996669e-01,-1.172563817980021988e-01,-2.663706992230854137e-02,-5.210743618201996857e-03,2.017397628485355920e-01,5.806953113320798110e+00
4.126704845300000161e+05,4.558729037178449239e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.965595191284059962e-01,5.769222066184962472e+00
4.146704845300000161e+05,4.546862802288322847e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.965899936578404672e-01,5.732367301637634860e+00
4.166704845300000161e+05,4.535053662049985945e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.966198987519535701e-01,5.695788035969103547e+00
4.186704845300000161e+05,4.523301069668936414e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.966495494801693555e-01,5.659411198441639534e+00
4.206704845300000161e+05,4.511604486168220518e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.966789413123739561e-01,5.623769824911095228e+00
4.226704845300000161e+05,4.499963380240112443e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.967080742485672884e-01,5.588659584588550722e+00
4.246704845300000161e+05,4.488377228101290584e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.967366864481641109e-01,5.554326440009965005e+00
4.266704845300000161e+05,4.476845513351428885e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.967651088359871625e-01,5.520356044304512544e+00
4.286704845300000161e+05,4.465367726835097528e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.967933527373213198e-01,5.486866882602095430e+00
4.306704845300000161e+05,4.453943366506848633e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.968211098779134027e-01,5.454115608507552615e+00
4.326704845300000161e+05,4.442571937299473639e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.968486647489183505e-01,5.421743436997439325e+00
4.346704845300000161e+05,4.431252950995252071e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.968757736302067518e-01,5.390039276087792430e+00
4.366704845300000161e+05,4.419985926100183704e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.969024614374050852e-01,5.358986930621304268e+00
4.386704845300000161e+05,4.408770387721095751e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.969290217218962469e-01,5.328085709755598920e+00
4.406704845300000161e+05,4.397605867445523842e+00,9.999999999999996669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.969554861944777524e-01,5.297500101927562710e+00
